383,Ff4fRgnuFgQ,"Mark Zuckerberg: Future of AI at Meta, Facebook, Instagram, and WhatsApp | Lex Fridman Podcast #383"
196,usDqSEKDVsA,Yeonmi Park: North Korea | Lex Fridman Podcast #196
195,CGAvsmokB4c,Clara Sousa-Silva: Searching for Signs of Life on Venus and Other Planets | Lex Fridman Podcast #195
194,TG6BuSjwP4o,"Bret Weinstein: Truth, Science, and Censorship in the Time of a Pandemic | Lex Fridman Podcast #194"
193,cuD9uNFXnU8,Rob Reid: The Existential Threat of Engineered Viruses and Lab Leaks | Lex Fridman Podcast #193
192,FKh8hjJNhWc,Charles Hoskinson: Cardano | Lex Fridman Podcast #192
191,hGRNUw559SE,Daniel Schmachtenberger: Steering Civilization Away from Self-Destruction | Lex Fridman Podcast #191
190,tueAcSiiqYA,Jordan Ellenberg: Mathematics of High-Dimensional Shapes and Geometries | Lex Fridman Podcast #190
189,jhKZIq3SlYE,David Sinclair: Extending the Human Lifespan Beyond 100 Years | Lex Fridman Podcast #189
188,XW0QZmtbjvs,Vitalik Buterin: Ethereum 2.0 | Lex Fridman Podcast #188
187,LDTe8uFqbws,"Frank Wilczek: Physics of Quarks, Dark Matter, Complexity, Life & Aliens | Lex Fridman Podcast #187"
186,1YbcB6b4A2U,Bryan Johnson: Kernel Brain-Computer Interfaces | Lex Fridman Podcast #186
185,4dC_nRYIDZU,"Sam Harris: Consciousness, Free Will, Psychedelics, AI, UFOs, and Meaning | Lex Fridman Podcast #185"
184,85F0FDsPHf8,"Katherine de Kleer: Planets, Moons, Asteroids & Life in Our Solar System | Lex Fridman Podcast #184"
183,6z1JwZbX4dQ,"Po-Shen Loh: Mathematics, Math Olympiad, Combinatorics & Contact Tracing | Lex Fridman Podcast #183"
182,ktuw6Ow4sd0,"John Danaher: The Path to Mastery in Jiu Jitsu, Grappling, Judo, and MMA | Lex Fridman Podcast #182"
181,TPXTmVdlyoc,"Sergey Nazarov: Chainlink, Smart Contracts, and Oracle Networks | Lex Fridman Podcast #181"
180,USnqkUAr_3w,Jeremi Suri: History of American Power | Lex Fridman Podcast #180
179,fIPxfzfOTxk,Georges St-Pierre: The Science of Fighting | Lex Fridman Podcast #179
178,Pl3x4GINtBQ,"Michael Malice and Yaron Brook: Ayn Rand, Human Nature, and Anarchy | Lex Fridman Podcast #178"
177,CY_LEa9xQtg,Risto Miikkulainen: Neuroevolution and Evolutionary Computation | Lex Fridman Podcast #177
176,HrehEWYj16s,Robert Breedlove: Philosophy of Bitcoin from First Principles | Lex Fridman Podcast #176
175,dmVqpx4YOY4,Yannis Pappas: History and Comedy | Lex Fridman Podcast #175
174,7Grseeycor4,Tyler Cowen: Economic Growth & the Fight Against Conformity & Mediocrity | Lex Fridman Podcast #174
173,mDyBbGCiBUU,"Nic Carter: Bitcoin Core Values, Layered Scaling, and Blocksize Debates | Lex Fridman Podcast #173"
172,UOEpe17nPhE,Ryan Schiller: Librex and the Free Exchange of Ideas on College Campuses | Lex Fridman Podcast #172
171,IHg6ixt3CKc,Anthony Pompliano: Bitcoin | Lex Fridman Podcast #171
170,Iuven0crywo,Ronald Sullivan: The Ideal of Justice in the Face of Controversy and Evil | Lex Fridman Podcast #170
169,VHg9sfOzBbY,Ryan Hall: Solving Martial Arts from First Principles | Lex Fridman Podcast #169
168,zNdhgOk4-fE,"Silvio Micali: Cryptocurrency, Blockchain, Algorand, Bitcoin & Ethereum | Lex Fridman Podcast #168"
167,grceJbuPUXI,"Saagar Enjeti: Politics, History, and Power | Lex Fridman Podcast #167"
166,y3Umo_jd5AA,"Cal Newport: Deep Work, Focus, Productivity, Email, and Social Media | Lex Fridman Podcast #166"
165,YJWPowbCK_I,"Josh Barnett: Philosophy of Violence, Power, and the Martial Arts | Lex Fridman #165"
164,ClxRHJPz8aQ,"Andrew Huberman: Sleep, Dreams, Creativity, Fasting, and Neuroplasticity | Lex Fridman Podcast #164"
163,ifX_JnBfxTY,"Eric Weinstein: Difficult Conversations, Freedom of Speech, and Physics | Lex Fridman Podcast #163"
162,G4hL5Om4IJ4,"Jim Keller: The Future of Computing, AI, Life, and Consciousness | Lex Fridman Podcast #162"
161,d2bYwYxqJCM,"Jason Calacanis: Startups, Angel Investing, Capitalism, and Friendship | Lex Fridman Podcast #161"
160,krB0enBeSiE,"Brendan Eich: JavaScript, Firefox, Mozilla, and Brave | Lex Fridman Podcast #160"
159,ziQSpuST6Es,"Richard Craib: WallStreetBets, Numerai, and the Future of Stock Trading | Lex Fridman Podcast #159"
158,QSPtSNqUCUw,Zev Weinstein: The Next Generation of Big Ideas and Brave Minds | Lex Fridman Podcast #158
157,CejJ2aVRUE8,Natalya Bailey: Rocket Engines and Electric Spacecraft Propulsion | Lex Fridman Podcast #157
156,8wYZjOzfTUk,"Tim Dillon: Comedy, Power, Conspiracy Theories, and Freedom | Lex Fridman Podcast #156"
155.5,6ePR2TWYVkI,Lex Fridman: Ask Me Anything - AMA January 2021 | Lex Fridman Podcast
155,RL4j4KPwNGM,Max Tegmark: AI and Physics | Lex Fridman Podcast #155
154,plcc6E-E1uU,"Avi Loeb: Aliens, Black Holes, and the Mystery of the Oumuamua | Lex Fridman Podcast #154"
153,I51DuprOb0o,"Dmitry Korkin: Evolution of Proteins, Viruses, Life, and AI | Lex Fridman Podcast #153"
152,pRzelZlKl7E,"Dan Gable: Olympic Wrestling, Mental Toughness & the Making of Champions | Lex Fridman Podcast #152"
151,yTWa-Z1UQwU,Dan Kokotov: Speech Recognition with AI and Humans | Lex Fridman Podcast #151
150,uykM3NhJbso,"Michael Malice: Freedom, Hope, and Happiness Amidst Chaos | Lex Fridman Podcast #150"
149,iqBh7G4uDR8,"Diana Walsh Pasulka: Aliens, Technology, Religion & the Nature of Belief | Lex Fridman Podcast #149"
148,yzMVEbs8Zz0,Charles Isbell and Michael Littman: Machine Learning and Education | Lex Fridman Podcast #148
147,P6prRXkI5HM,Dmitri Dolgov: Waymo and the Future of Self-Driving Cars | Lex Fridman Podcast #147
146,L-RuvUkcyJI,"Michael Mina: Rapid Testing, Viruses, and the Engineering Mindset | Lex Fridman Podcast #146"
145,ICj8p5jPd3Y,Matthew Johnson: Psychedelics | Lex Fridman Podcast #145
144,c9AbECvRt20,Michael Littman: Reinforcement Learning and the Future of AI | Lex Fridman Podcast #144
143,RvhpncC5jZ8,John Clarke: The Art of Fighting and the Pursuit of Excellence | Lex Fridman Podcast #143
142,bgNzUxyS-kQ,"Manolis Kellis: Meaning of Life, the Universe, and Everything | Lex Fridman Podcast #142"
141,NOReE-3EBhI,"Erik Brynjolfsson: Economics of AI, Social Networks, and Technology | Lex Fridman Podcast #141"
140,S_AFc_BXht4,"Lisa Feldman Barrett: Love, Evolution, and the Human Brain | Lex Fridman Podcast #140"
139,Ktj050DxG7Q,Andrew Huberman: Neuroscience of Optimal Performance | Lex Fridman Podcast #139
138,SOr1YYRljV8,Yaron Brook: Ayn Rand and the Philosophy of Objectivism | Lex Fridman Podcast #138
137,WxfA1OSev4c,"Alex Filippenko: Supernovae, Dark Energy, Aliens & the Expanding Universe | Lex Fridman Podcast #137"
136,-k-ztNsBM54,Dan Carlin: Hardcore History | Lex Fridman Podcast #136
135,LAyZ8IYfGxQ,"Charles Isbell: Computing, Interactive AI, and Race in America | Lex Fridman Podcast #135"
134,o2nG7-eXxko,"Eric Weinstein: On the Nature of Good and Evil, Genius and Madness | Lex Fridman Podcast #134"
133,Aq9UPIXbtKI,Manolis Kellis: Biology of Disease | Lex Fridman Podcast #133
132,_L3gNaAVjQ4,George Hotz: Hacking the Simulation & Learning to Drive with Neural Nets | Lex Fridman Podcast #132
131,nWTvXbQHwWs,Chris Lattner: The Future of Computing and Programming Languages | Lex Fridman Podcast #131
130,nAMjv0NAESM,Scott Aaronson: Computational Complexity and Consciousness | Lex Fridman Podcast #130
129,NbdRIVCBqNI,Lisa Feldman Barrett: Counterintuitive Ideas About How the Brain Works | Lex Fridman Podcast #129
128,BIk1zUy8ehU,"Michael Malice: Anarchy, Democracy, Libertarianism, Love, and Trolling | Lex Fridman Podcast #128"
127,FKCJWkPehdY,"Joe Rogan: Fear, Love, Chaos, and the Joe Rogan Experience | Lex Fridman Podcast #127"
126,IT__Nrr3PNI,"James Gosling: Java, JVM, Emacs, and the Early Days of Computing | Lex Fridman Podcast #126"
125,hhEwWghH_XM,"Ryan Hall: Martial Arts and the Philosophy of Violence, Power, and Grace | Lex Fridman Podcast #125"
124,-t1_ffaFXao,"Stephen Wolfram: Fundamental Theory of Physics, Life, and the Universe | Lex Fridman Podcast #124"
123,t06rkOOUa7g,"Manolis Kellis: Origin of Life, Humans, Ideas, Suffering, and Happiness | Lex Fridman Podcast #123"
122,aB8zcAttP1E,"David Fravor: UFOs, Aliens, Fighter Jets, and Aerospace Engineering | Lex Fridman Podcast #122"
121,_AGPbvCDBCk,Eugenia Kuyda: Friendship with an AI Companion | Lex Fridman Podcast #121
120,PUAdj3w3wO4,François Chollet: Measures of Intelligence | Lex Fridman Podcast #120
119,386s-y1aRRo,David Eagleman: Neuroplasticity and the Livewired Brain | Lex Fridman Podcast #119
118,U_6AYX42gkU,"Grant Sanderson: Math, Manim, Neural Networks & Teaching with 3Blue1Brown | Lex Fridman Podcast #118"
117,qfKyNxfyWbo,Sheldon Solomon: Death and Meaning | Lex Fridman Podcast #117
116,-jA2ABHBc6Y,Sara Seager: Search for Planets and Life Outside Our Solar System | Lex Fridman Podcast #116
115,tg_m_LxxRwM,Dileep George: Brain-Inspired AI | Lex Fridman Podcast #115
114,A22Ej6kb2wo,"Russ Tedrake: Underactuated Robotics, Control, Dynamics and Touch | Lex Fridman Podcast #114"
113,brslF-Cy3HU,Manolis Kellis: Human Genome and Evolutionary Dynamics | Lex Fridman Podcast #113
112,pDSEjaDCtOU,"Ian Hutchinson: Nuclear Fusion, Plasma Physics, and Religion | Lex Fridman Podcast #112"
111,KllCrlfLuzs,Richard Karp: Algorithms and Computational Complexity | Lex Fridman Podcast #111
110,LRYkH-fAVGE,Jitendra Malik: Computer Vision | Lex Fridman Podcast #110
109,O9upVbGSBFo,"Brian Kernighan: UNIX, C, AWK, AMPL, and Go Programming | Lex Fridman Podcast #109"
108,kxi-_TT_-Nc,Sergey Levine: Robotics and Machine Learning | Lex Fridman Podcast #108
107,llh-2pqSGrs,"Peter Singer: Suffering in Humans, Animals, and AI | Lex Fridman Podcast #107"
106,3t06ajvBtl0,"Matt Botvinick: Neuroscience, Psychology, and AI at DeepMind | Lex Fridman Podcast #106"
105,9LQffCdHHlQ,Robert Langer: Edison of Medicine | Lex Fridman Podcast #105
104,naed4C4hfAg,David Patterson: Computer Architecture and Data Storage | Lex Fridman Podcast #104
103,OpSmCKe27WE,Ben Goertzel: Artificial General Intelligence | Lex Fridman Podcast #103
102,PgtedwKGhXs,Steven Pressfield: The War of Art | Lex Fridman Podcast #102
101,P-2P3MSZrBM,Joscha Bach: Artificial Consciousness and the Nature of Reality | Lex Fridman Podcast #101
99,NwzuibY5kUs,Karl Friston: Neuroscience and the Free Energy Principle | Lex Fridman Podcast #99
98,7KTbEn7PiaY,Kate Darling: Social Robotics | Lex Fridman Podcast #98
97,M1-v-dXIzho,Sertac Karaman: Robots That Fly and Robots That Drive | Lex Fridman Podcast #97
96,aYwDs9LTN50,"Stephen Schwarzman: Going Big in Business, Investing, and AI | Lex Fridman Podcast #96"
95,HhY95m-WD_E,Dawn Song: Adversarial Machine Learning and Computer Security | Lex Fridman Podcast #95
94,13CZPWmke6A,Ilya Sutskever: Deep Learning | Lex Fridman Podcast #94
93,xlMTWfkQqbY,Daphne Koller: Biomedicine and Machine Learning | Lex Fridman Podcast #93
92,8A-5gIW0-eI,Harry Cliff: Particle Physics and the Large Hadron Collider | Lex Fridman Podcast #92
91,60KJz1BVTyU,"Jack Dorsey: Square, Cryptocurrency, and Artificial Intelligence | Lex Fridman Podcast #91"
90,CwyOUS8TSl0,Dmitry Korkin: Computational Biology of Coronavirus | Lex Fridman Podcast #90
89,ez773teNFYA,"Stephen Wolfram: Cellular Automata, Computation, and Physics | Lex Fridman Podcast #89"
88,rIAZJNe7YtE,Eric Weinstein: Geometric Unity and the Call for New Ideas & Institutions | Lex Fridman Podcast #88
87,5f-JlzBuUUU,"Richard Dawkins: Evolution, Intelligence, Simulation, and Memes | Lex Fridman Podcast #87"
86,uPUEq8d73JI,"David Silver: AlphaGo, AlphaZero, and Deep Reinforcement Learning | Lex Fridman Podcast #86"
85,orMtwOz6Db0,Roger Penrose: Physics of Consciousness and the Infinite Universe | Lex Fridman Podcast #85
83,rfKiTGj-zeQ,Nick Bostrom: Simulation and Superintelligence | Lex Fridman Podcast #83
82,_TTNGq9djU4,"Simon Sinek: Leadership, Hard Work, Optimism and the Infinite Game | Lex Fridman Podcast #82"
81,iOCfIFBBpVY,Anca Dragan: Human-Robot Interaction and Reward Engineering | Lex Fridman Podcast #81
80,3x1b_S6Qp2Q,"Vitalik Buterin: Ethereum, Cryptocurrency, and the Future of Money | Lex Fridman Podcast #80"
79,WgLo4gmEraU,Lee Smolin: Quantum Gravity and Einstein's Unfinished Revolution | Lex Fridman Podcast #79
78,7jFdxd1qX2g,"Ann Druyan: Cosmos, Carl Sagan, Voyager, and the Beauty of Science | Lex Fridman Podcast #78"
77,gU-mkuMU428,"Alex Garland: Ex Machina, Devs, Annihilation, and the Poetry of Science | Lex Fridman Podcast #77"
76,DKyzcbNr8WE,John Hopfield: Physics View of the Mind and Neurobiology | Lex Fridman Podcast #76
75,E1AxVXt2Gv4,"Marcus Hutter: Universal Artificial Intelligence, AIXI, and AGI | Lex Fridman Podcast #75"
74,EYIKy_FM9x0,"Michael I. Jordan: Machine Learning, Recommender Systems, and Future of AI | Lex Fridman Podcast #74"
73,0jspaMLxBig,"Andrew Ng: Deep Learning, Education, and Real-World AI | Lex Fridman Podcast #73"
72,uX5t8EivCaM,Scott Aaronson: Quantum Computing | Lex Fridman Podcast #72
71,bQa7hpUpMzM,"Vladimir Vapnik: Predicates, Invariants, and the Essence of Intelligence | Lex Fridman Podcast #71"
70,Nb2tebYAaOA,"Jim Keller: Moore's Law, Microprocessors, and First Principles | Lex Fridman Podcast #70"
69,LW59lMvxmY4,David Chalmers: The Hard Problem of Consciousness | Lex Fridman Podcast #69
68,nkWmiNRPU-c,Cristos Goodrow: YouTube Algorithm | Lex Fridman Podcast #68
67,OJQepiqSWvg,"Paul Krugman: Economics of Innovation, Automation, Safety Nets & UBI | Lex Fridman Podcast #67"
66,J21-7AsUcgM,Ayanna Howard: Human-Robot Interaction & Ethics of Safety-Critical Systems | Lex Fridman Podcast #66
65,UwwBG-MbniY,"Daniel Kahneman: Thinking Fast and Slow, Deep Learning, and AI | Lex Fridman Podcast #65"
64,U_lKUK2MCsg,Grant Sanderson: 3Blue1Brown and the Beauty of Mathematics | Lex Fridman Podcast #64
63,oCkkjnpS2f8,"Stephen Kotkin: Stalin, Putin, and the Nature of Power | Lex Fridman Podcast #63"
62,2BdBfsXbST8,"Donald Knuth: Algorithms, Complexity, and The Art of Computer Programming | Lex Fridman Podcast #62"
61,ImKkaeUx1MU,"Melanie Mitchell: Concepts, Analogies, Common Sense & Future of AI | Lex Fridman Podcast #61"
60,IUHkhB366tE,"Jim Gates: Supersymmetry, String Theory and Proving Einstein Right | Lex Fridman Podcast #60"
59,ZPPAOakITeQ,"Sebastian Thrun: Flying Cars, Autonomous Vehicles, and Education | Lex Fridman Podcast #59"
58,3qMemn__kK8,Michael Stevens: Vsauce | Lex Fridman Podcast #58
57,Ad89JYS-uZM,Rohit Prasad: Amazon Alexa and Conversational AI | Lex Fridman Podcast #57
56,pEBI0vF45ic,"Judea Pearl: Causal Reasoning, Counterfactuals, and the Path to AGI | Lex Fridman Podcast #56"
55,0-3kw5BEKB8,"Whitney Cummings: Comedy, Robotics, Neurology, and Love | Lex Fridman Podcast #55"
54,M95m2EFb7IQ,"Ray Dalio: Principles, the Economic Machine, AI & the Arc of Life | Lex Fridman Podcast #54"
53,cMscNuSUy0I,"Noam Chomsky: Language, Cognition, and Deep Learning | Lex Fridman Podcast #53"
52,lEZPfmGCEk0,"Gilbert Strang: Linear Algebra, Teaching, and MIT OpenCourseWare | Lex Fridman Podcast #52"
51,2fI6bYnRgSc,"Dava Newman: Space Exploration, Space Suits, and Life on Mars | Lex Fridman Podcast #51"
50,AzdxbzHtjgs,"Michael Kearns: Algorithmic Fairness, Privacy & Ethics | Lex Fridman Podcast #50"
49,smK9dgdTl40,"Elon Musk: Neuralink, AI, Autopilot, and the Pale Blue Dot | Lex Fridman Podcast #49"
48,uTxRF5ag27A,Bjarne Stroustrup: C++ | Lex Fridman Podcast #48
47,iNqqOLscOBY,Sean Carroll: Quantum Mechanics and the Many-Worlds Interpretation | Lex Fridman Podcast #47
46,8RVa0THWUWw,"Garry Kasparov: Chess, Deep Blue, AI, and Putin | Lex Fridman Podcast #46"
45,kD5yc1LQrpQ,"Michio Kaku: Future of Humans, Aliens, Space Travel & Physics | Lex Fridman Podcast #45"
44,Whtt2H5_isM,"David Ferrucci: IBM Watson, Jeopardy & Deep Conversations with AI | Lex Fridman Podcast #44"
43,vNOTDn3D_RI,Gary Marcus: Toward a Hybrid of Deep Learning and Symbolic AI | Lex Fridman Podcast #43
42,_VPxEcT_Adc,Peter Norvig: Artificial Intelligence: A Modern Approach | Lex Fridman Podcast #42
41,s78hvV3QLUE,"Leonard Susskind: Quantum Mechanics, String Theory and Black Holes | Lex Fridman Podcast #41"
40,x0-zGdlpTeg,Regina Barzilay: Deep Learning for Cancer Diagnosis and Treatment | Lex Fridman Podcast #40
39,1d9Dj9dT_pw,Colin Angle: iRobot CEO | Lex Fridman Podcast #39
38,Bo8MY4JpiXE,"François Chollet: Keras, Deep Learning, and the Progress of AI | Lex Fridman Podcast #38"
37,HYsLTNXMl1Q,Vijay Kumar: Flying Robots | Lex Fridman Podcast #37
36,SGSOCuByo24,"Yann LeCun: Deep Learning, ConvNets, and Self-Supervised Learning | Lex Fridman Podcast #36"
35,J6XcP4JOHmk,Jeremy Howard: fast.ai Deep Learning Courses and Research | Lex Fridman Podcast #35
34,i6rnzk8VU24,Pamela McCorduck: Machines Who Think and the Early Days of AI | Lex Fridman Podcast #34
33,anXep8kBOCg,Keoki Jackson: Lockheed Martin | Lex Fridman Podcast #33
32,lVHRs3uTHNI,Paola Arlotta: Brain Development from Stem Cell to Organoid | Lex Fridman Podcast #32
31,iwcYp-XT7UI,"George Hotz: Comma.ai, OpenPilot, and Autonomous Vehicles | Lex Fridman Podcast #31"
30,QDN6xvhAw94,Kevin Scott: Microsoft CTO | Lex Fridman Podcast #30
29,v-9Mpe7NhkM,Gustav Soderstrom: Spotify | Lex Fridman Podcast #29
28,Tj6NOfdfa4o,"Chris Urmson: Self-Driving Cars at Aurora, Google, CMU, and DARPA | Lex Fridman Podcast #28"
27,cQ48rP_Rs4g,Kai-Fu Lee: AI Superpowers - China and Silicon Valley | Lex Fridman Podcast #27
26,l-NJrvyRo0c,"Sean Carroll: The Nature of the Universe, Life, and Intelligence | Lex Fridman Podcast #26"
25,-EVqrDlAqYo,Jeff Hawkins: Thousand Brains Theory of Intelligence | Lex Fridman Podcast #25
24,kq0VO1FqE6I,"Rosalind Picard: Affective Computing, Emotion, Privacy, and Health | Lex Fridman Podcast #24"
23,q0mokx-iiws,Gavin Miller: Adobe Research | Lex Fridman Podcast #23
22,NERNE4UThHU,Rajat Monga: TensorFlow | Lex Fridman Podcast #22
21,yCd3CzGSte8,"Chris Lattner: Compilers, LLVM, Swift, TPU, and ML Accelerators | Lex Fridman Podcast #21"
20,Kedt2or9xlo,"Oriol Vinyals: DeepMind AlphaStar, StarCraft, and Language | Lex Fridman Podcast #20"
19,Z6rxFNMGdn0,Ian Goodfellow: Generative Adversarial Networks (GANs) | Lex Fridman Podcast #19
18,dEv99vxKjVI,Elon Musk: Tesla Autopilot | Lex Fridman Podcast #18
17,bIrEM2FbOLU,Greg Brockman: OpenAI and AGI | Lex Fridman Podcast #17
16,2wq9x2QcZN0,"Eric Weinstein: Revolutionary Ideas in Science, Math, and Society | Lex Fridman Podcast #16"
15,Er7Dy8rvqOc,"Leslie Kaelbling: Reinforcement Learning, Planning, and Robotics | Lex Fridman Podcast #15"
14,YUYagvESisE,Kyle Vogt: Cruise Automation | Lex Fridman Podcast #14
13,aSyZvBrPAyk,"Tomaso Poggio: Brains, Minds, and Machines | Lex Fridman Podcast #13"
12,b7bStIQovcY,Tuomas Sandholm: Poker and Game Theory | Lex Fridman Podcast #12
11,3FIo6evmweo,"Juergen Schmidhuber: Godel Machines, Meta-Learning, and LSTMs | Lex Fridman Podcast #11"
